ID,CFR_prediction,gold,rawLevenshteinED,phonemewiseLevenshteinED,featureED,pred_phone_length,gold_phone_length
0,*/hərˈəɲ/,/harˈɔj/,3,0.6,0.3269230769230769,5,5
1,*/bjˈɛɲ/,/vɟˈɛ/,3,1.0,0.8269230769230769,4,3
2,*/bjˈɛɲə/,/vɟˈɛɲə/,2,0.4,0.25,5,5
3,*/blˈɛwaɲ/,/blˈɛj/,3,0.75,1.2692307692307692,6,4
4,*/vlˈɔɾə/,/vlˈɔɾə/,0,0.0,0.0,5,5
5,*/vləɲˈatə/,/vlɔɲˈat/,2,0.3333333333333333,0.6923076923076923,7,6
6,*/həɾˈəɲ/,/aðuɾˈɔj/,5,0.8333333333333334,1.2692307692307692,5,6
7,*/dəɾˈɔɲ/,/aðəɾˈɔj/,3,0.5,0.8461538461538461,5,6
8,*/hˈaɾ/,/ˈajəɾ/,3,0.75,0.7884615384615384,3,4
9,*/ɾˈɛmb/,/rˈɛmb/,1,0.25,0.057692307692307696,4,4
10,*/t͡ʃtəmˈəɲ/,/t͡ʃmˈɔj/,4,1.0,1.3461538461538463,6,4
11,*/jˈɛttə/,/jˈɛtə/,1,0.25,0.34615384615384615,5,4
12,*/t͡ʃˈɛnɡlˠ/,/cˈɛɲɟ/,4,1.0,1.0769230769230769,5,4
13,*/kt͡ʃˈɛft/,/cˈift/,3,0.75,0.6923076923076923,5,4
14,*/kt͡ʃˈiftɾ/,/cˈiftəɾ/,3,0.5,1.2307692307692308,6,6
15,*/fʃˈyɲɛ/,/uʃˈuɲə/,3,0.6,0.5384615384615384,5,5
16,*/hˈalbn/,/ˈaɾbəɾ/,4,0.8,1.2115384615384615,5,5
17,*/həlbəɾˈiʃ/,/aɾbəɾˈɛʃ/,4,0.5714285714285714,0.6346153846153846,8,7
18,*/hˈɛj/,/ˈaj/,2,1.0,0.5,3,2
19,*/həllɡəɾˈi/,/lɔɡɔɾˈi/,4,0.6666666666666666,1.1153846153846154,8,6
20,*/həltˈie̯ɾ/,/əltˈɛɾ/,3,0.6,0.8076923076923077,7,5
21,*/həmbəpətˈi/,/mtˈi/,6,2.0,3.0384615384615383,9,3
22,*/həmbəlˠˈəɲ/,/mbalˠˈɔj/,5,0.8333333333333334,1.1153846153846154,8,6
23,*/mˈɛnlˠə/,/mˈɛndulˠ/,3,0.5,1.1538461538461537,5,6
24,*/mˈik/,/mˈik/,0,0.0,0.0,3,3
25,*/hˈəmtə/,/ˈɛmtə/,2,0.5,0.4230769230769231,5,4
26,*/mˈuɾɡə/,/mˈuɾɡə/,0,0.0,0.0,5,5
27,*/hˈənɟɛl/,/ˈəɲɟəlˠ/,4,0.8,0.6730769230769231,6,5
28,*/hˈɛnɟɛl/,/ˈɛɲɟəlˠ/,4,0.8,0.7307692307692307,6,5
29,*/hənɡˈut͡ʃt/,/ŋɡˈuʃt/,4,0.8,1.0384615384615385,7,5
30,*/hənɡət͡ʃtˈəɲ/,/ŋɡuʃtˈɔj/,7,1.0,1.4423076923076923,9,7
32,*/nˈulə/,/nˈulə/,0,0.0,0.0,4,4
33,*/ppəɾəmjˈɛn/,/paɾmˈɛnd/,5,0.7142857142857143,1.3846153846153846,9,7
34,*/pɾˈij/,/pɾˈilˠ/,1,0.25,0.2692307692307692,4,4
35,*/hˈaft/,/ˈaft/,1,0.3333333333333333,0.46153846153846156,4,3
36,*/ɾˈɛɾə/,/ɾˈəɾə/,1,0.25,0.057692307692307696,4,4
37,*/həɾɟjˈɛn/,/əɾɟˈɛnd/,3,0.5,0.9615384615384616,7,6
38,*/hˈaɾmbə/,/ˈaɾmə/,2,0.5,0.8846153846153846,6,4
40,*/həɾmˈatə/,/rəmˈatə/,2,0.3333333333333333,0.7115384615384616,7,6
41,*/həɾmbət͡ʃʃˈɛɾj/,/hamʃˈɔɾ/,7,1.1666666666666667,2.7115384615384617,11,6
42,*/rˈəɲ/,/arˈij/,3,0.75,0.8076923076923077,3,4
43,*/hˈaɾk/,/ˈaɾk/,1,0.3333333333333333,0.46153846153846156,4,3
44,*/hˈaɾkə/,/ˈaɾkə/,1,0.25,0.46153846153846156,5,4
45,*/hˈat͡ʃt͡ʃə/,/ˈaʃkəl/,4,0.8,1.3653846153846154,5,5
46,*/t͡ʃpˈaɾɡ/,/ʃpˈaɾɡ/,1,0.2,0.057692307692307696,5,5
47,*/hˈat͡ʃpɾ/,/ˈaʃpəɾ/,3,0.6,1.1153846153846154,5,5
48,*/jˈɛn/,/vˈɛnd/,2,0.5,0.6346153846153846,3,4
49,*/havləmˈen/,/avləmˈɛnd/,3,0.375,0.8461538461538461,8,8
50,*/ɡˈut͡ʃt/,/ɡˈuʃt/,1,0.25,0.057692307692307696,4,4
51,*/ɾjˈua̯lˠ/,/rˈye̯lˠ/,4,1.0,0.6923076923076923,5,4
52,*/hˈaɾ/,/ˈaɾ/,1,0.5,0.46153846153846156,3,2
53,*/hˈunɡlˠ/,/ˈuɲɟ/,4,1.3333333333333333,1.4423076923076923,5,3
54,*/bˈalʒmb/,/bˈalt͡ʃəm/,3,0.5,0.46153846153846156,6,6
55,*/bˈɛlɛ/,/bˈaɲə/,3,0.75,0.38461538461538464,4,4
56,*/bəɾˈatɾ/,/balˈadəɾ/,4,0.5714285714285714,0.8076923076923077,6,7
57,*/bˈaɾkə/,/bˈaɾkə/,0,0.0,0.0,5,5
59,*/bəttvˈɛjə/,/bɛtˈɛjə/,3,0.5,0.8461538461538461,8,6
60,*/bəttvˈɛjə/,/bətˈajə/,3,0.5,0.8653846153846154,8,6
61,*/bəɾəəkˈɔɲ/,/bənkˈɔj/,4,0.6666666666666666,0.7884615384615384,8,6
62,*/bˈit͡ʃ?1ə/,/bˈiʃə/,2,0.5,0.5576923076923077,5,4
63,*/bəɾˈɛɾj/,/biɲˈaɾ/,4,0.8,1.0384615384615385,6,5
64,*/bˈɔlˠə/,/bˈɔlˠə/,0,0.0,0.0,4,4
65,*/bɾˈɛt͡ʃ/,/bɾˈɛkə/,2,0.4,0.7884615384615384,4,5
66,*/bɾˈɔkkə/,/pɾˈɔkə/,2,0.4,0.36538461538461536,6,5
67,*/bɾˈɛtt͡ʃkə/,/bɾˈɛʃkə/,2,0.3333333333333333,0.6538461538461539,7,6
68,*/bɾˈɛt͡ʃkə/,/bɾˈɛʃkə/,1,0.16666666666666666,0.057692307692307696,6,6
69,*/bɾˈymbə/,/bɾˈymə/,1,0.2,0.4230769230769231,6,5
70,*/bəəlt͡ʃˈiʃ/,/bult͡ʃˈɛʃ/,3,0.5,0.5,7,6
71,*/bˈujk/,/bˈujk/,0,0.0,0.0,4,4
72,*/bˈylt͡ʃ/,/bˈulc/,2,0.5,0.25,4,4
73,*/bˈyf/,/bˈuf/,1,0.3333333333333333,0.07692307692307693,3,3
74,*/bˈulə/,/bˈulə/,0,0.0,0.0,4,4
75,*/bˈukkə/,/bˈukə/,1,0.25,0.3269230769230769,5,4
76,*/bˈufʃ/,/bˈuʃ/,1,0.3333333333333333,0.5769230769230769,4,3
77,*/bˈuɾɡ/,/bˈuɾɡ/,0,0.0,0.0,4,4
78,*/bˈytt/,/bˈut/,2,0.6666666666666666,0.25,4,3
79,*/dˈimn/,/djˈɛməɾ/,4,0.6666666666666666,1.1153846153846154,4,6
80,*/dəmnˈəɲ/,/dənˈɔj/,3,0.6,0.5576923076923077,6,5
81,*/dˈəmn/,/dˈəm/,1,0.3333333333333333,0.4230769230769231,4,3
82,*/dəətˈəɲ/,/dətˈɔj/,3,0.6,0.5384615384615384,6,5
83,*/dəətˈye̯ɾ/,/dɛtˈua̯ɾ/,4,0.6666666666666666,0.4807692307692308,7,6
84,*/dəətəɾˈi?1/,/dətˈɔɾəs/,4,0.5714285714285714,0.7884615384615384,8,7
85,*/dəətˈyɾə/,/dɛtˈyɾə/,2,0.3333333333333333,0.36538461538461536,7,6
86,*/dəjəəɾˈəɲ/,/dəliɾˈɔj/,5,0.7142857142857143,0.7692307692307693,8,7
87,*/dəkəftˈəɲ/,/diktˈɔj/,5,0.8333333333333334,1.4615384615384615,8,6
88,*/dəpənɾˈəɲ/,/dɛpəɾtˈɔj/,5,0.625,0.46153846153846156,8,8
89,*/dəpəʃətˈəɲ/,/dəʃtˈɔj/,5,0.8333333333333334,2.1923076923076925,9,6
90,*/dəɾəmˈəɲ/,/dəɾmˈɔj/,3,0.5,0.7307692307692307,7,6
91,*/dəʃəəɾˈəɲ/,/dəʃiɾˈɔj/,4,0.5714285714285714,0.5961538461538461,8,7
92,*/dəʃˈiɾɛ/,/dəʃˈiɾə/,1,0.16666666666666666,0.057692307692307696,6,6
93,*/dˈavɔl/,/djˈalˠ/,4,1.0,1.2307692307692308,5,4
94,*/?1̬ˈəɾə/,/zˈəɾə/,1,0.25,0.09615384615384616,4,4
95,*/dəjətˈəɲ/,/dəftˈɔj/,4,0.6666666666666666,0.8846153846153846,7,6
96,*/dˈɛɲə/,/dˈɛɲə/,0,0.0,0.0,4,4
97,*/dəɾɡˈəɲ/,/dəɾɡˈɔj/,2,0.3333333333333333,0.23076923076923078,6,6
98,*/dəɾˈijt/,/dɾˈɛjt/,2,0.4,0.6538461538461539,6,5
99,*/d/,/z/,1,1.0,0.09615384615384616,1,1
100,*/dət͡ʃkəəjkˈəɲ/,/ʃkalkˈɔj/,8,1.1428571428571428,2.0384615384615383,10,7
101,*/dət͡ʃkərəkˈəɲ/,/ʃkaɾkˈɔj/,8,1.1428571428571428,2.1923076923076925,10,7
102,*/dˈɛt͡ʃkə/,/dˈiʃkə/,2,0.4,0.1346153846153846,5,5
103,*/dət͡ʃkəɾtˈəɲ/,/ʃcyɾtˈɔj/,7,1.0,1.75,9,7
104,*/dəʒvəlˠˈəɲ/,/zbulˈɔj/,8,1.3333333333333333,1.7307692307692308,8,6
105,*/mbəət͡ʃtəkˈəɲ/,/muʃtəkˈɔj/,6,0.75,1.1730769230769231,10,8
106,*/dəlˠˈye̯ɾ/,/dulˠˈye̯/,2,0.4,0.6730769230769231,6,5
107,*/həɾˈəɲ/,/ðuɾˈɔj/,4,0.8,0.6153846153846154,5,5
108,*/dɾˈɛt͡ʃ/,/dɾˈɛc/,1,0.25,0.17307692307692307,4,4
109,*/dɾənɟˈye̯n/,/dɾaɡˈua̯/,6,1.0,1.4230769230769231,8,6
111,*/dɾˈat͡ʃt/,/dɾˈiʃt/,2,0.4,0.1346153846153846,5,5
112,*/dˈyt͡ʃ/,/dˈuc/,2,0.6666666666666666,0.25,3,3
113,*/dəpjkˈəɲ/,/dulpəkˈɔj/,5,0.625,1.2692307692307692,7,8
114,*/dəɾˈəɲ/,/duɾˈɔj/,3,0.6,0.40384615384615385,5,5
115,*/həjtˈəɲ/,/hɛtˈɔj/,4,0.8,0.75,6,5
116,*/kt͡ʃˈiʃɛ/,/kˈiʃə/,2,0.5,0.7115384615384616,5,4
117,*/kk/,/kə/,1,0.5,0.3269230769230769,2,2
118,*/fʃˈəmnə/,/ʃˈɛmə/,3,0.75,0.8653846153846154,6,4
119,*/fʃəmbətˈəɲ/,/ʃəmtˈɔj/,5,0.8333333333333334,1.7115384615384615,9,6
120,*/fʃəɾəmˈəɲ/,/ʃəmˈɔj/,5,1.0,1.7307692307692308,8,5
121,*/fʃjˈɛmbl/,/ʃˈɛmbulˠ/,4,0.6666666666666666,1.5,7,6
122,*/fʃhəɾəɾˈəɲ/,/t͡ʃndɾˈɔj/,8,1.3333333333333333,1.9807692307692308,9,6
123,*/fʃˈɛɲ/,/ʃˈij/,3,1.0,0.6346153846153846,4,3
124,*/ft͡ʃkəəjkˈəɲ/,/ʃkalkˈɔj/,7,1.0,1.3461538461538463,9,7
125,*/ft͡ʃkəlˠˈəɲ/,/ʃkalˠˈɔj/,5,0.8333333333333334,0.9038461538461539,7,6
126,*/ft͡ʃkəmbjˈəɲ/,/ʃkəmbˈɛj/,5,0.7142857142857143,1.2115384615384615,9,7
127,*/ft͡ʃkənˈɛɲ/,/ʃkəndˈɛj/,4,0.5714285714285714,1.1730769230769231,7,7
128,*/ft͡ʃkəɾðjˈəɲ/,/ʃkaɾzˈɛj/,7,1.0,1.3461538461538463,9,7
129,*/ft͡ʃkəɾftˈəɲ/,/ʃkaɾtˈɔj/,6,0.8571428571428571,1.3653846153846154,9,7
130,*/ft͡ʃftədɾˈəɲ/,/ʃkatərˈɔj/,7,0.875,1.4615384615384615,9,8
131,*/ft͡ʃkədəkˈəɲ/,/ʃkaɡˈɔj/,8,1.3333333333333333,2.1923076923076925,9,6
132,*/ft͡ʃt͡ʃˈip/,/ʃcˈip/,3,0.75,0.5769230769230769,5,4
133,*/ft͡ʃkˈulˠ/,/ʃkˈul/,3,0.75,0.6538461538461539,5,4
134,*/ft͡ʃkəɾtˈəɲ/,/ʃkuɾtˈɔj/,5,0.7142857142857143,0.9807692307692307,8,7
135,*/ft͡ʃkˈuɾt/,/ʃkˈuɾt/,2,0.4,0.5769230769230769,6,5
136,*/ʒmˈyjə/,/zmˈɔjlɛ/,4,0.6666666666666666,0.9038461538461539,5,6
137,*/fʃˈɔt͡ʃʃ/,/ʃˈuʃ/,3,1.0,0.9615384615384616,5,3
138,*/ft͡ʃpəətˈəɲ/,/ʃpətˈɔj/,5,0.8333333333333334,1.1346153846153846,8,6
139,*/ft͡ʃpˈit/,/ʃpˈɛjt/,4,0.8,0.8846153846153846,5,5
140,*/ft͡ʃpəlˈəɲ/,/ʃpəlˈaj/,4,0.6666666666666666,0.7692307692307693,7,6
141,*/ft͡ʃpəlˠˈəɲ/,/ʃpəɾlˈaj/,6,0.8571428571428571,1.2115384615384615,7,7
142,*/fʒɾəmˈəɲ/,/hɛɾmˈɔj/,5,0.8333333333333334,1.1923076923076923,7,6
143,*/ft͡ʃtəvˈəɲ/,/ʃtəɾˈɔj/,5,0.8333333333333334,1.0384615384615385,7,6
144,*/ft͡ʃtɾˈy/,/ʃtɾˈyð/,3,0.6,1.3076923076923077,5,5
145,*/fʃənɡəlˠˈəɲ/,/ʃuŋɡulˠˈɔj/,6,0.75,1.2115384615384615,9,8
146,*/fʒvəɡəlˠˈəɲ/,/zɟˈɔj/,9,2.25,3.0961538461538463,9,4
147,*/lˈiɟi/,/lˈiɟɛ/,1,0.25,0.07692307692307693,4,4
148,*/pət͡ʃkˈɔp/,/pɛʃkˈɔp/,2,0.3333333333333333,0.11538461538461539,6,6
149,*/pˈɛt͡ʃkɔp/,/pˈɛʃkəp/,2,0.3333333333333333,0.19230769230769232,6,6
150,*/wəpˈet͡ʃkp/,/upˈɛʃk/,5,1.0,1.0961538461538463,7,5
151,*/pət͡ʃkəpˈi/,/pɛʃkəpˈi/,2,0.2857142857142857,0.11538461538461539,7,7
152,*/ɾəəkˈəɲ/,/rəɟˈɔj/,5,1.0,0.6730769230769231,6,5
153,*/ɾəmˈɛt/,/rəmˈit/,2,0.4,0.1346153846153846,5,5
154,*/ɾˈit͡ʃj/,/ˈiɾic/,4,1.0,1.3269230769230769,4,4
155,*/həɾbˈijə/,/rˈylˠə/,6,1.5,1.75,7,4
156,*/hˈit͡ʃkə/,/ˈɛʃkə/,3,0.75,0.5961538461538461,5,4
157,*/mbənɟˈij/,/uɲɟˈilˠ/,5,1.0,1.5384615384615385,7,5
158,*/wəjˈɔɲ/,/ˈye̯j/,4,1.3333333333333333,1.3846153846153846,5,3
