ID,CFR_prediction,gold,rawLevenshteinED,phonemewiseLevenshteinED,featureED,pred_phone_length,gold_phone_length
0,*/hərˈəɲ/,/harˈɔj/,3,0.6,0.3269230769230769,5,5
1,*/bjˈɛɲ/,/vɟˈɛ/,3,1.0,0.8269230769230769,4,3
2,*/bjˈɛɲə/,/vɟˈɛɲə/,2,0.4,0.25,5,5
3,*/blˈɛwaɲ/,/blˈɛj/,3,0.75,1.2692307692307692,6,4
4,*/vlˈɔɾə/,/vlˈɔɾə/,0,0.0,0.0,5,5
5,*/vləɲˈatə/,/vlɔɲˈat/,2,0.3333333333333333,0.6923076923076923,7,6
6,*/həɾˈəɲ/,/aðuɾˈɔj/,5,0.8333333333333334,1.2692307692307692,5,6
7,*/dəɾˈɔɲ/,/aðəɾˈɔj/,3,0.5,0.8461538461538461,5,6
8,*/hˈaɾ/,/ˈajəɾ/,3,0.75,0.7884615384615384,3,4
9,*/ɾˈɛmb/,/rˈɛmb/,1,0.25,0.057692307692307696,4,4
10,*/t͡ʃtəmˈəɲ/,/t͡ʃmˈɔj/,4,1.0,1.3461538461538463,6,4
11,*/jˈɛttə/,/jˈɛtə/,1,0.25,0.34615384615384615,5,4
12,*/hˈi/,/jˈavə/,4,1.0,1.3846153846153846,2,4
13,*/t͡ʃˈinɟ/,/cˈiɲɟ/,2,0.5,0.34615384615384615,4,4
14,*/kt͡ʃˈɛft/,/cˈift/,3,0.75,0.6923076923076923,5,4
15,*/kt͡ʃˈiftɾ/,/cˈiftəɾ/,3,0.5,1.2307692307692308,6,6
16,*/fʃˈyɲɛ/,/uʃˈuɲə/,3,0.6,0.5384615384615384,5,5
17,*/hˈalbn/,/ˈaɾbəɾ/,4,0.8,1.2115384615384615,5,5
18,*/həlbəɾˈiʃ/,/aɾbəɾˈɛʃ/,4,0.5714285714285714,0.6346153846153846,8,7
19,*/hˈɛj/,/ˈaj/,2,1.0,0.5,3,2
20,*/həllɡəɾˈi/,/lɔɡɔɾˈi/,4,0.6666666666666666,1.1153846153846154,8,6
21,*/həltˈie̯ɾ/,/əltˈɛɾ/,3,0.6,0.8076923076923077,7,5
22,*/həmbəpətˈi/,/mtˈi/,6,2.0,3.0384615384615383,9,3
23,*/həmbəlˠˈəɲ/,/mbalˠˈɔj/,5,0.8333333333333334,1.1153846153846154,8,6
24,*/mˈɛnlˠə/,/mˈɛndulˠ/,3,0.5,1.1538461538461537,5,6
25,*/mˈik/,/mˈik/,0,0.0,0.0,3,3
26,*/hˈəmtə/,/ˈɛmtə/,2,0.5,0.4230769230769231,5,4
27,*/mˈuɾɡə/,/mˈuɾɡə/,0,0.0,0.0,5,5
28,*/hˈənɟɛl/,/ˈəɲɟəlˠ/,4,0.8,0.6730769230769231,6,5
29,*/hˈɛnɟɛl/,/ˈɛɲɟəlˠ/,4,0.8,0.7307692307692307,6,5
30,*/ɲˈɛlə/,/ɲˈilə/,1,0.25,0.07692307692307693,4,4
31,*/hənɡˈut͡ʃt/,/ŋɡˈuʃt/,4,0.8,1.0384615384615385,7,5
32,*/hənɡət͡ʃtˈəɲ/,/ŋɡuʃtˈɔj/,7,1.0,1.4423076923076923,9,7
34,*/nˈulə/,/nˈulə/,0,0.0,0.0,4,4
35,*/ppəɾəmjˈɛn/,/paɾmˈɛnd/,5,0.7142857142857143,1.3846153846153846,9,7
36,*/pɾˈij/,/pɾˈilˠ/,1,0.25,0.2692307692307692,4,4
37,*/hˈaft/,/ˈaft/,1,0.3333333333333333,0.46153846153846156,4,3
38,*/ɾˈɛɾə/,/ɾˈəɾə/,1,0.25,0.057692307692307696,4,4
39,*/həɾɟjˈɛn/,/əɾɟˈɛnd/,3,0.5,0.9615384615384616,7,6
40,*/hˈaɾmbə/,/ˈaɾmə/,2,0.5,0.8846153846153846,6,4
42,*/həɾmˈatə/,/rəmˈatə/,2,0.3333333333333333,0.7115384615384616,7,6
43,*/həɾmbət͡ʃʃˈɛɾj/,/hamʃˈɔɾ/,7,1.1666666666666667,2.7115384615384617,11,6
44,*/rˈəɲ/,/arˈij/,3,0.75,0.8076923076923077,3,4
45,*/hˈaɾk/,/ˈaɾk/,1,0.3333333333333333,0.46153846153846156,4,3
46,*/hˈaɾkə/,/ˈaɾkə/,1,0.25,0.46153846153846156,5,4
47,*/hˈat͡ʃklˠə/,/ˈaʃkəl/,4,0.8,1.0961538461538463,6,5
48,*/t͡ʃpˈaɾɡ/,/ʃpˈaɾɡ/,1,0.2,0.057692307692307696,5,5
49,*/hˈat͡ʃpɾ/,/ˈaʃpəɾ/,3,0.6,1.1153846153846154,5,5
50,*/jˈɛn/,/vˈɛnd/,2,0.5,0.6346153846153846,3,4
51,*/havləmˈen/,/avləmˈɛnd/,3,0.375,0.8461538461538461,8,8
52,*/ɡˈut͡ʃt/,/ɡˈuʃt/,1,0.25,0.057692307692307696,4,4
53,*/ɾjˈua̯lˠ/,/rˈye̯lˠ/,4,1.0,0.6923076923076923,5,4
54,*/hˈaɾ/,/ˈaɾ/,1,0.5,0.46153846153846156,3,2
55,*/hˈunɡlˠ/,/ˈuɲɟ/,4,1.3333333333333333,1.4423076923076923,5,3
56,*/bˈalʒmb/,/bˈalt͡ʃəm/,3,0.5,0.46153846153846156,6,6
57,*/bˈɛlɛ/,/bˈaɲə/,3,0.75,0.38461538461538464,4,4
58,*/bəɾˈatɾ/,/balˈadəɾ/,4,0.5714285714285714,0.8076923076923077,6,7
59,*/bˈaɾkə/,/bˈaɾkə/,0,0.0,0.0,5,5
61,*/bəttvˈɛjə/,/bɛtˈɛjə/,3,0.5,0.8461538461538461,8,6
62,*/bəttvˈɛjə/,/bətˈajə/,3,0.5,0.8653846153846154,8,6
63,*/bəɾəəkˈɔɲ/,/bənkˈɔj/,4,0.6666666666666666,0.7884615384615384,8,6
64,*/bˈit͡ʃ?1ə/,/bˈiʃə/,2,0.5,0.5576923076923077,5,4
65,*/bəɾˈɛɾj/,/biɲˈaɾ/,4,0.8,1.0384615384615385,6,5
66,*/bˈɔlˠə/,/bˈɔlˠə/,0,0.0,0.0,4,4
67,*/bɾˈɛt͡ʃ/,/bɾˈɛkə/,2,0.4,0.7884615384615384,4,5
68,*/bɾˈɔkkə/,/pɾˈɔkə/,2,0.4,0.36538461538461536,6,5
69,*/bɾˈɛtt͡ʃkə/,/bɾˈɛʃkə/,2,0.3333333333333333,0.6538461538461539,7,6
70,*/bɾˈɛt͡ʃkə/,/bɾˈɛʃkə/,1,0.16666666666666666,0.057692307692307696,6,6
71,*/bɾˈymbə/,/bɾˈymə/,1,0.2,0.4230769230769231,6,5
72,*/bəəlt͡ʃˈiʃ/,/bult͡ʃˈɛʃ/,3,0.5,0.5,7,6
73,*/bˈujk/,/bˈujk/,0,0.0,0.0,4,4
74,*/bˈylt͡ʃ/,/bˈulc/,2,0.5,0.25,4,4
75,*/bˈyf/,/bˈuf/,1,0.3333333333333333,0.07692307692307693,3,3
76,*/bˈulə/,/bˈulə/,0,0.0,0.0,4,4
77,*/bˈukkə/,/bˈukə/,1,0.25,0.3269230769230769,5,4
78,*/bˈufʃ/,/bˈuʃ/,1,0.3333333333333333,0.5769230769230769,4,3
79,*/bˈuɾɡ/,/bˈuɾɡ/,0,0.0,0.0,4,4
80,*/bˈytt/,/bˈut/,2,0.6666666666666666,0.25,4,3
81,*/dˈimn/,/djˈɛməɾ/,4,0.6666666666666666,1.1153846153846154,4,6
82,*/dəmnˈəɲ/,/dənˈɔj/,3,0.6,0.5576923076923077,6,5
83,*/dˈəmn/,/dˈəm/,1,0.3333333333333333,0.4230769230769231,4,3
84,*/dəətˈəɲ/,/dɛtˈɔj/,4,0.8,0.5961538461538461,6,5
85,*/dəətˈye̯ɾ/,/dɛtˈua̯ɾ/,4,0.6666666666666666,0.4807692307692308,7,6
86,*/dəətəɾˈi?1/,/dɛtˈɔɾəs/,5,0.7142857142857143,0.8461538461538461,8,7
87,*/dəətˈyɾə/,/dɛtˈyɾə/,2,0.3333333333333333,0.36538461538461536,7,6
88,*/dəjəəɾˈəɲ/,/dəliɾˈɔj/,5,0.7142857142857143,0.7692307692307693,8,7
89,*/dəkəftˈəɲ/,/diktˈɔj/,5,0.8333333333333334,1.4615384615384615,8,6
90,*/dəpənɾˈəɲ/,/dɛpəɾtˈɔj/,5,0.625,0.46153846153846156,8,8
91,*/dəpəʃətˈəɲ/,/dəʃtˈɔj/,5,0.8333333333333334,2.1923076923076925,9,6
92,*/dəɾəmˈəɲ/,/dəɾmˈɔj/,3,0.5,0.7307692307692307,7,6
93,*/dəʃəəɾˈəɲ/,/dəʃiɾˈɔj/,4,0.5714285714285714,0.5961538461538461,8,7
94,*/dəʃˈiɾɛ/,/dəʃˈiɾə/,1,0.16666666666666666,0.057692307692307696,6,6
95,*/dˈavɔl/,/djˈalˠ/,4,1.0,1.2307692307692308,5,4
96,*/?1̬ˈəɾə/,/zˈəɾə/,1,0.25,0.09615384615384616,4,4
97,*/dəjətˈəɲ/,/dəftˈɔj/,4,0.6666666666666666,0.8846153846153846,7,6
98,*/dˈɛɲə/,/dˈɛɲə/,0,0.0,0.0,4,4
99,*/dəɾɡˈəɲ/,/dəɾɡˈɔj/,2,0.3333333333333333,0.23076923076923078,6,6
100,*/dəɾˈijt/,/dɾˈɛjt/,2,0.4,0.6538461538461539,6,5
101,*/d/,/z/,1,1.0,0.09615384615384616,1,1
102,*/dət͡ʃkəəjkˈəɲ/,/ʃkalkˈɔj/,8,1.1428571428571428,2.0384615384615383,10,7
103,*/dət͡ʃkərəkˈəɲ/,/ʃkaɾkˈɔj/,8,1.1428571428571428,2.1923076923076925,10,7
104,*/dˈɛt͡ʃkə/,/dˈiʃkə/,2,0.4,0.1346153846153846,5,5
105,*/dət͡ʃkʷəɾtˈəɲ/,/ʃcyɾtˈɔj/,7,1.0,1.8269230769230769,9,7
106,*/dəʒvəlˠˈəɲ/,/zbulˈɔj/,8,1.3333333333333333,1.7307692307692308,8,6
107,*/mbəət͡ʃtəkˈəɲ/,/muʃtəkˈɔj/,6,0.75,1.1730769230769231,10,8
108,*/dəlˠˈye̯ɾ/,/dulˠˈye̯/,2,0.4,0.6730769230769231,6,5
109,*/həɾˈəɲ/,/ðuɾˈɔj/,4,0.8,0.6153846153846154,5,5
110,*/dɾˈɛt͡ʃ/,/dɾˈɛc/,1,0.25,0.17307692307692307,4,4
111,*/dɾənɟˈye̯n/,/dɾaɡˈua̯/,6,1.0,1.4230769230769231,8,6
113,*/dɾˈat͡ʃt/,/dɾˈiʃt/,2,0.4,0.1346153846153846,5,5
114,*/dˈyt͡ʃ/,/dˈuc/,2,0.6666666666666666,0.25,3,3
115,*/dəpjkˈəɲ/,/dulpəkˈɔj/,5,0.625,1.2692307692307692,7,8
116,*/dəɾˈəɲ/,/duɾˈɔj/,3,0.6,0.40384615384615385,5,5
117,*/həjtˈəɲ/,/hɛtˈɔj/,4,0.8,0.75,6,5
118,*/kt͡ʃˈiʃɛ/,/kˈiʃə/,2,0.5,0.7115384615384616,5,4
119,*/kk/,/kə/,1,0.5,0.3269230769230769,2,2
120,*/fʃˈəmnə/,/ʃˈɛmə/,3,0.75,0.8653846153846154,6,4
121,*/fʃəmbətˈəɲ/,/ʃəmtˈɔj/,5,0.8333333333333334,1.7115384615384615,9,6
122,*/fʃəɾəmˈəɲ/,/ʃəmˈɔj/,5,1.0,1.7307692307692308,8,5
123,*/fʃjˈɛmbl/,/ʃˈɛmbulˠ/,4,0.6666666666666666,1.5,7,6
124,*/fʃhəɾəɾˈəɲ/,/t͡ʃndɾˈɔj/,8,1.3333333333333333,1.9807692307692308,9,6
125,*/fʃˈɛɲ/,/ʃˈij/,3,1.0,0.6346153846153846,4,3
126,*/ft͡ʃkəəjkˈəɲ/,/ʃkalkˈɔj/,7,1.0,1.3461538461538463,9,7
127,*/ft͡ʃkəlˠˈəɲ/,/ʃkalˠˈɔj/,5,0.8333333333333334,0.9038461538461539,7,6
128,*/ft͡ʃkəmbjˈəɲ/,/ʃkəmbˈɛj/,5,0.7142857142857143,1.2115384615384615,9,7
129,*/ft͡ʃkənˈɛɲ/,/ʃkəndˈɛj/,4,0.5714285714285714,1.1730769230769231,7,7
130,*/ft͡ʃkəɾðjˈəɲ/,/ʃkaɾzˈɛj/,7,1.0,1.3461538461538463,9,7
131,*/ft͡ʃkəɾftˈəɲ/,/ʃkaɾtˈɔj/,6,0.8571428571428571,1.3653846153846154,9,7
132,*/ft͡ʃftədɾˈəɲ/,/ʃkatərˈɔj/,7,0.875,1.4615384615384615,9,8
133,*/ft͡ʃkədəkˈəɲ/,/ʃkaɡˈɔj/,8,1.3333333333333333,2.1923076923076925,9,6
134,*/ft͡ʃt͡ʃˈip/,/ʃcˈip/,3,0.75,0.5769230769230769,5,4
135,*/ft͡ʃkˈulˠ/,/ʃkˈul/,3,0.75,0.6538461538461539,5,4
136,*/ft͡ʃkəɾtˈəɲ/,/ʃkuɾtˈɔj/,5,0.7142857142857143,0.9807692307692307,8,7
137,*/ft͡ʃkˈuɾt/,/ʃkˈuɾt/,2,0.4,0.5769230769230769,6,5
138,*/ʒmˈyjə/,/zmˈɔjlɛ/,4,0.6666666666666666,0.9038461538461539,5,6
139,*/fʃˈɔt͡ʃʃ/,/ʃˈuʃ/,3,1.0,0.9615384615384616,5,3
140,*/ft͡ʃpəətˈəɲ/,/ʃpətˈɔj/,5,0.8333333333333334,1.1346153846153846,8,6
141,*/ft͡ʃpˈit/,/ʃpˈɛjt/,4,0.8,0.8846153846153846,5,5
142,*/ft͡ʃpəlˈəɲ/,/ʃpəlˈaj/,4,0.6666666666666666,0.7692307692307693,7,6
143,*/ft͡ʃpəlˠˈəɲ/,/ʃpəɾlˈaj/,6,0.8571428571428571,1.2115384615384615,7,7
144,*/fʒɾəmˈəɲ/,/hɛɾmˈɔj/,5,0.8333333333333334,1.1923076923076923,7,6
145,*/ft͡ʃtəvˈəɲ/,/ʃtəɾˈɔj/,5,0.8333333333333334,1.0384615384615385,7,6
146,*/ft͡ʃtɾˈy/,/ʃtɾˈyð/,3,0.6,1.3076923076923077,5,5
147,*/fʃənɡəlˠˈəɲ/,/ʃuŋɡulˠˈɔj/,6,0.75,1.2115384615384615,9,8
148,*/fʒvəɡəlˠˈəɲ/,/zɟˈɔj/,9,2.25,3.0961538461538463,9,4
149,*/lˈiɟi/,/lˈiɟɛ/,1,0.25,0.07692307692307693,4,4
150,*/pət͡ʃkˈɔp/,/pɛʃkˈɔp/,2,0.3333333333333333,0.11538461538461539,6,6
151,*/pˈɛt͡ʃkɔp/,/pˈɛʃkəp/,2,0.3333333333333333,0.19230769230769232,6,6
152,*/wəpˈet͡ʃkp/,/upˈɛʃk/,5,1.0,1.0961538461538463,7,5
153,*/pət͡ʃkəpˈi/,/pɛʃkəpˈi/,2,0.2857142857142857,0.11538461538461539,7,7
154,*/ɾəəkˈəɲ/,/rəɟˈɔj/,5,1.0,0.6730769230769231,6,5
155,*/ɾəmˈɛt/,/rəmˈit/,2,0.4,0.1346153846153846,5,5
156,*/ɾˈit͡ʃj/,/ˈiɾic/,4,1.0,1.3269230769230769,4,4
157,*/rˈijə/,/rˈylˠə/,2,0.5,0.34615384615384615,4,4
158,*/hˈit͡ʃkə/,/ˈɛʃkə/,3,0.75,0.5961538461538461,5,4
